epoch: 1, training_loss: 2.270886182785034, training_accuracy: 0.12266666442155838, test_loss: 2.2541773319244385, test_accuracy: 0.1550000011920929
epoch: 2, training_loss: 2.2072064876556396, training_accuracy: 0.20999999344348907, test_loss: 2.1995205879211426, test_accuracy: 0.20000000298023224
epoch: 3, training_loss: 2.1431093215942383, training_accuracy: 0.2933333218097687, test_loss: 2.138087511062622, test_accuracy: 0.2800000011920929
epoch: 4, training_loss: 2.072313070297241, training_accuracy: 0.34466665983200073, test_loss: 2.0735931396484375, test_accuracy: 0.30000001192092896
epoch: 5, training_loss: 1.995684266090393, training_accuracy: 0.38999998569488525, test_loss: 2.007417917251587, test_accuracy: 0.3449999988079071
epoch: 6, training_loss: 1.913723349571228, training_accuracy: 0.42399999499320984, test_loss: 1.9375180006027222, test_accuracy: 0.3799999952316284
epoch: 7, training_loss: 1.8287951946258545, training_accuracy: 0.4606666564941406, test_loss: 1.8621737957000732, test_accuracy: 0.4050000011920929
epoch: 8, training_loss: 1.7426445484161377, training_accuracy: 0.4846666753292084, test_loss: 1.7841585874557495, test_accuracy: 0.4300000071525574
epoch: 9, training_loss: 1.6555156707763672, training_accuracy: 0.5199999809265137, test_loss: 1.70869779586792, test_accuracy: 0.45500001311302185
epoch: 10, training_loss: 1.567466139793396, training_accuracy: 0.5586666464805603, test_loss: 1.6342278718948364, test_accuracy: 0.48500001430511475
epoch: 11, training_loss: 1.4774619340896606, training_accuracy: 0.5899999737739563, test_loss: 1.5602984428405762, test_accuracy: 0.5649999976158142
epoch: 12, training_loss: 1.3860377073287964, training_accuracy: 0.637333333492279, test_loss: 1.4844661951065063, test_accuracy: 0.6000000238418579
epoch: 13, training_loss: 1.298385739326477, training_accuracy: 0.6800000071525574, test_loss: 1.4100991487503052, test_accuracy: 0.6200000047683716
epoch: 14, training_loss: 1.2094608545303345, training_accuracy: 0.7146666646003723, test_loss: 1.3327919244766235, test_accuracy: 0.6449999809265137
epoch: 15, training_loss: 1.1222368478775024, training_accuracy: 0.7400000095367432, test_loss: 1.2555524110794067, test_accuracy: 0.675000011920929
epoch: 16, training_loss: 1.0372918844223022, training_accuracy: 0.7573333382606506, test_loss: 1.1794118881225586, test_accuracy: 0.699999988079071
epoch: 17, training_loss: 0.957708477973938, training_accuracy: 0.7746666669845581, test_loss: 1.1088054180145264, test_accuracy: 0.699999988079071
epoch: 18, training_loss: 0.8842127919197083, training_accuracy: 0.7886666655540466, test_loss: 1.0493957996368408, test_accuracy: 0.7250000238418579
epoch: 19, training_loss: 0.8180079460144043, training_accuracy: 0.7986666560173035, test_loss: 1.000982403755188, test_accuracy: 0.7250000238418579
epoch: 20, training_loss: 0.7578274607658386, training_accuracy: 0.809333324432373, test_loss: 0.9573352336883545, test_accuracy: 0.7200000286102295
