epoch: 1, training_loss: 2.3261961936950684, training_accuracy: 0.12399999797344208, test_loss: 2.3009016513824463, test_accuracy: 0.1599999964237213
epoch: 2, training_loss: 2.2720324993133545, training_accuracy: 0.18000000715255737, test_loss: 2.263202428817749, test_accuracy: 0.23499999940395355
epoch: 3, training_loss: 2.2305476665496826, training_accuracy: 0.24199999868869781, test_loss: 2.233070135116577, test_accuracy: 0.2800000011920929
epoch: 4, training_loss: 2.191256284713745, training_accuracy: 0.2786666750907898, test_loss: 2.2031776905059814, test_accuracy: 0.3100000023841858
epoch: 5, training_loss: 2.148110866546631, training_accuracy: 0.31933334469795227, test_loss: 2.1691274642944336, test_accuracy: 0.3149999976158142
epoch: 6, training_loss: 2.100228786468506, training_accuracy: 0.35333332419395447, test_loss: 2.1302967071533203, test_accuracy: 0.3449999988079071
epoch: 7, training_loss: 2.0472640991210938, training_accuracy: 0.3799999952316284, test_loss: 2.087275743484497, test_accuracy: 0.36500000953674316
epoch: 8, training_loss: 1.9876168966293335, training_accuracy: 0.4026666581630707, test_loss: 2.0396933555603027, test_accuracy: 0.36000001430511475
epoch: 9, training_loss: 1.9255433082580566, training_accuracy: 0.4273333251476288, test_loss: 1.9891139268875122, test_accuracy: 0.36500000953674316
epoch: 10, training_loss: 1.8605937957763672, training_accuracy: 0.44466665387153625, test_loss: 1.9355679750442505, test_accuracy: 0.4000000059604645
epoch: 11, training_loss: 1.7941381931304932, training_accuracy: 0.46266666054725647, test_loss: 1.8786906003952026, test_accuracy: 0.4099999964237213
epoch: 12, training_loss: 1.728432297706604, training_accuracy: 0.4846666753292084, test_loss: 1.8194231986999512, test_accuracy: 0.41499999165534973
epoch: 13, training_loss: 1.6634219884872437, training_accuracy: 0.5046666860580444, test_loss: 1.759993076324463, test_accuracy: 0.4449999928474426
epoch: 14, training_loss: 1.5990595817565918, training_accuracy: 0.5266666412353516, test_loss: 1.702714204788208, test_accuracy: 0.4749999940395355
epoch: 15, training_loss: 1.5361899137496948, training_accuracy: 0.5473333597183228, test_loss: 1.6463831663131714, test_accuracy: 0.47999998927116394
epoch: 16, training_loss: 1.4752100706100464, training_accuracy: 0.5666666626930237, test_loss: 1.592411994934082, test_accuracy: 0.4950000047683716
epoch: 17, training_loss: 1.4142013788223267, training_accuracy: 0.5899999737739563, test_loss: 1.541879415512085, test_accuracy: 0.5199999809265137
epoch: 18, training_loss: 1.3553506135940552, training_accuracy: 0.6079999804496765, test_loss: 1.4933829307556152, test_accuracy: 0.5199999809265137
epoch: 19, training_loss: 1.2981078624725342, training_accuracy: 0.6166666746139526, test_loss: 1.4461544752120972, test_accuracy: 0.5199999809265137
epoch: 20, training_loss: 1.241230845451355, training_accuracy: 0.6366666555404663, test_loss: 1.4001158475875854, test_accuracy: 0.5199999809265137
epoch: 21, training_loss: 1.1870386600494385, training_accuracy: 0.6606666445732117, test_loss: 1.3555057048797607, test_accuracy: 0.5249999761581421
epoch: 22, training_loss: 1.1329270601272583, training_accuracy: 0.6806666851043701, test_loss: 1.3116421699523926, test_accuracy: 0.5550000071525574
epoch: 23, training_loss: 1.0807722806930542, training_accuracy: 0.6986666917800903, test_loss: 1.2703930139541626, test_accuracy: 0.5699999928474426
epoch: 24, training_loss: 1.0301215648651123, training_accuracy: 0.7193333506584167, test_loss: 1.23038911819458, test_accuracy: 0.574999988079071
epoch: 25, training_loss: 0.9811809062957764, training_accuracy: 0.7366666793823242, test_loss: 1.193345546722412, test_accuracy: 0.5899999737739563
epoch: 26, training_loss: 0.9348922371864319, training_accuracy: 0.7546666860580444, test_loss: 1.1566616296768188, test_accuracy: 0.6150000095367432
epoch: 27, training_loss: 0.8895778656005859, training_accuracy: 0.7760000228881836, test_loss: 1.1213228702545166, test_accuracy: 0.6299999952316284
epoch: 28, training_loss: 0.8472011685371399, training_accuracy: 0.7906666398048401, test_loss: 1.0883488655090332, test_accuracy: 0.6349999904632568
epoch: 29, training_loss: 0.8072872161865234, training_accuracy: 0.8066666722297668, test_loss: 1.058444619178772, test_accuracy: 0.6600000262260437
epoch: 30, training_loss: 0.769644558429718, training_accuracy: 0.8180000185966492, test_loss: 1.0304274559020996, test_accuracy: 0.6650000214576721
epoch: 31, training_loss: 0.7355916500091553, training_accuracy: 0.8259999752044678, test_loss: 1.0037897825241089, test_accuracy: 0.675000011920929
epoch: 32, training_loss: 0.7034528255462646, training_accuracy: 0.8339999914169312, test_loss: 0.9771510362625122, test_accuracy: 0.6800000071525574
epoch: 33, training_loss: 0.6731988787651062, training_accuracy: 0.8366666436195374, test_loss: 0.9520919919013977, test_accuracy: 0.6800000071525574
epoch: 34, training_loss: 0.6455180048942566, training_accuracy: 0.8433333039283752, test_loss: 0.9299339056015015, test_accuracy: 0.6850000023841858
epoch: 35, training_loss: 0.6194711923599243, training_accuracy: 0.8506666421890259, test_loss: 0.9097638130187988, test_accuracy: 0.6949999928474426
epoch: 36, training_loss: 0.595244288444519, training_accuracy: 0.8546666502952576, test_loss: 0.8906159400939941, test_accuracy: 0.6949999928474426
epoch: 37, training_loss: 0.5731863379478455, training_accuracy: 0.8586666584014893, test_loss: 0.873932421207428, test_accuracy: 0.6899999976158142
epoch: 38, training_loss: 0.5515910387039185, training_accuracy: 0.8666666746139526, test_loss: 0.858229398727417, test_accuracy: 0.6949999928474426
epoch: 39, training_loss: 0.532188355922699, training_accuracy: 0.871999979019165, test_loss: 0.8423200845718384, test_accuracy: 0.699999988079071
epoch: 40, training_loss: 0.513493537902832, training_accuracy: 0.874666690826416, test_loss: 0.8279037475585938, test_accuracy: 0.7049999833106995
epoch: 41, training_loss: 0.49646538496017456, training_accuracy: 0.8799999952316284, test_loss: 0.8144667148590088, test_accuracy: 0.7300000190734863
epoch: 42, training_loss: 0.4801241159439087, training_accuracy: 0.8866666555404663, test_loss: 0.8013567924499512, test_accuracy: 0.7350000143051147
epoch: 43, training_loss: 0.464747816324234, training_accuracy: 0.8926666378974915, test_loss: 0.7902884483337402, test_accuracy: 0.7400000095367432
epoch: 44, training_loss: 0.4500965178012848, training_accuracy: 0.8946666717529297, test_loss: 0.7810958027839661, test_accuracy: 0.7400000095367432
epoch: 45, training_loss: 0.43634843826293945, training_accuracy: 0.9006666541099548, test_loss: 0.7695038318634033, test_accuracy: 0.7400000095367432
