epoch: 1, training_loss: 2.3149759769439697, training_accuracy: 0.11666666716337204, test_loss: 2.3040342330932617, test_accuracy: 0.11999999731779099
epoch: 2, training_loss: 2.2767295837402344, training_accuracy: 0.14399999380111694, test_loss: 2.276336669921875, test_accuracy: 0.13500000536441803
epoch: 3, training_loss: 2.243807077407837, training_accuracy: 0.15733332931995392, test_loss: 2.2497470378875732, test_accuracy: 0.1550000011920929
epoch: 4, training_loss: 2.21201753616333, training_accuracy: 0.17800000309944153, test_loss: 2.223654270172119, test_accuracy: 0.16500000655651093
epoch: 5, training_loss: 2.1772096157073975, training_accuracy: 0.20133332908153534, test_loss: 2.1951050758361816, test_accuracy: 0.18000000715255737
epoch: 6, training_loss: 2.1389079093933105, training_accuracy: 0.2226666659116745, test_loss: 2.1621570587158203, test_accuracy: 0.1899999976158142
epoch: 7, training_loss: 2.09631085395813, training_accuracy: 0.24266666173934937, test_loss: 2.1260313987731934, test_accuracy: 0.2199999988079071
epoch: 8, training_loss: 2.048325300216675, training_accuracy: 0.2666666805744171, test_loss: 2.0878188610076904, test_accuracy: 0.24500000476837158
epoch: 9, training_loss: 1.9973812103271484, training_accuracy: 0.2953333258628845, test_loss: 2.0479068756103516, test_accuracy: 0.2750000059604645
epoch: 10, training_loss: 1.9419265985488892, training_accuracy: 0.32466667890548706, test_loss: 2.006071090698242, test_accuracy: 0.2849999964237213
epoch: 11, training_loss: 1.8838194608688354, training_accuracy: 0.36000001430511475, test_loss: 1.9630060195922852, test_accuracy: 0.3100000023841858
epoch: 12, training_loss: 1.824391484260559, training_accuracy: 0.3973333239555359, test_loss: 1.916712999343872, test_accuracy: 0.33500000834465027
epoch: 13, training_loss: 1.7625312805175781, training_accuracy: 0.43799999356269836, test_loss: 1.8662196397781372, test_accuracy: 0.35499998927116394
epoch: 14, training_loss: 1.6991478204727173, training_accuracy: 0.4819999933242798, test_loss: 1.8146812915802002, test_accuracy: 0.39500001072883606
epoch: 15, training_loss: 1.6353094577789307, training_accuracy: 0.5306666493415833, test_loss: 1.7619163990020752, test_accuracy: 0.41999998688697815
epoch: 16, training_loss: 1.5702885389328003, training_accuracy: 0.5733333230018616, test_loss: 1.7085351943969727, test_accuracy: 0.44999998807907104
epoch: 17, training_loss: 1.5051132440567017, training_accuracy: 0.6060000061988831, test_loss: 1.652866005897522, test_accuracy: 0.4699999988079071
