epoch: 1, training_loss: 1.593441367149353, training_accuracy: 0.4793333411216736, test_loss: 1.0552717447280884, test_accuracy: 0.6650000214576721
epoch: 2, training_loss: 0.7707158327102661, training_accuracy: 0.7860000133514404, test_loss: 0.6985731720924377, test_accuracy: 0.800000011920929
epoch: 3, training_loss: 0.4965845048427582, training_accuracy: 0.8646666407585144, test_loss: 0.6558718085289001, test_accuracy: 0.7749999761581421
epoch: 4, training_loss: 0.33836206793785095, training_accuracy: 0.9126666784286499, test_loss: 0.6355409622192383, test_accuracy: 0.75
epoch: 5, training_loss: 0.24151693284511566, training_accuracy: 0.9386666417121887, test_loss: 0.6108821034431458, test_accuracy: 0.7850000262260437
epoch: 6, training_loss: 0.1770944893360138, training_accuracy: 0.9599999785423279, test_loss: 0.6054331064224243, test_accuracy: 0.8149999976158142
epoch: 7, training_loss: 0.13202454149723053, training_accuracy: 0.9733333587646484, test_loss: 0.644400954246521, test_accuracy: 0.7749999761581421
epoch: 8, training_loss: 0.10125116258859634, training_accuracy: 0.9773333072662354, test_loss: 0.6887452006340027, test_accuracy: 0.7649999856948853
epoch: 9, training_loss: 0.07894936203956604, training_accuracy: 0.9833333492279053, test_loss: 0.7093018293380737, test_accuracy: 0.8100000023841858
epoch: 10, training_loss: 0.06224090978503227, training_accuracy: 0.9853333234786987, test_loss: 0.7241052985191345, test_accuracy: 0.800000011920929
epoch: 11, training_loss: 0.04949530214071274, training_accuracy: 0.9866666793823242, test_loss: 0.8008761405944824, test_accuracy: 0.7900000214576721
epoch: 12, training_loss: 0.039599981158971786, training_accuracy: 0.9893333315849304, test_loss: 0.9414125084877014, test_accuracy: 0.7799999713897705
epoch: 13, training_loss: 0.033072758466005325, training_accuracy: 0.9906666874885559, test_loss: 0.9169089794158936, test_accuracy: 0.800000011920929
epoch: 14, training_loss: 0.0292445607483387, training_accuracy: 0.9913333058357239, test_loss: 0.9261103868484497, test_accuracy: 0.7900000214576721
epoch: 15, training_loss: 0.02558550424873829, training_accuracy: 0.9913333058357239, test_loss: 0.9935592412948608, test_accuracy: 0.7950000166893005
epoch: 16, training_loss: 0.023393435403704643, training_accuracy: 0.9913333058357239, test_loss: 0.9998928904533386, test_accuracy: 0.7900000214576721
epoch: 17, training_loss: 0.021922366693615913, training_accuracy: 0.9913333058357239, test_loss: 1.058580994606018, test_accuracy: 0.7900000214576721
epoch: 18, training_loss: 0.02086867205798626, training_accuracy: 0.9919999837875366, test_loss: 1.0818758010864258, test_accuracy: 0.7950000166893005
epoch: 19, training_loss: 0.020098254084587097, training_accuracy: 0.9926666617393494, test_loss: 1.1333284378051758, test_accuracy: 0.7950000166893005
epoch: 20, training_loss: 0.019505368545651436, training_accuracy: 0.9913333058357239, test_loss: 1.1626675128936768, test_accuracy: 0.7900000214576721
