epoch: 1, training_loss: 2.0636496543884277, training_accuracy: 0.328000009059906, test_loss: 1.7099586725234985, test_accuracy: 0.4399999976158142
epoch: 2, training_loss: 1.217313528060913, training_accuracy: 0.6806666851043701, test_loss: 1.1663187742233276, test_accuracy: 0.6800000071525574
epoch: 3, training_loss: 0.7641701698303223, training_accuracy: 0.7946666479110718, test_loss: 0.9333828687667847, test_accuracy: 0.6949999928474426
epoch: 4, training_loss: 0.5524366497993469, training_accuracy: 0.8553333282470703, test_loss: 0.775174081325531, test_accuracy: 0.7699999809265137
epoch: 5, training_loss: 0.4318358302116394, training_accuracy: 0.8920000195503235, test_loss: 0.7173251509666443, test_accuracy: 0.7549999952316284
epoch: 6, training_loss: 0.3399805724620819, training_accuracy: 0.9166666865348816, test_loss: 0.7172380685806274, test_accuracy: 0.7599999904632568
epoch: 7, training_loss: 0.2789546251296997, training_accuracy: 0.9353333115577698, test_loss: 0.6968598961830139, test_accuracy: 0.7850000262260437
epoch: 8, training_loss: 0.22630949318408966, training_accuracy: 0.949999988079071, test_loss: 0.7032027244567871, test_accuracy: 0.7900000214576721
epoch: 9, training_loss: 0.19006416201591492, training_accuracy: 0.9580000042915344, test_loss: 0.7187633514404297, test_accuracy: 0.7900000214576721
epoch: 10, training_loss: 0.16005238890647888, training_accuracy: 0.968666672706604, test_loss: 0.734375536441803, test_accuracy: 0.7799999713897705
epoch: 11, training_loss: 0.13902565836906433, training_accuracy: 0.9739999771118164, test_loss: 0.7582148909568787, test_accuracy: 0.7900000214576721
epoch: 12, training_loss: 0.11795655637979507, training_accuracy: 0.9760000109672546, test_loss: 0.7916445136070251, test_accuracy: 0.7950000166893005
epoch: 13, training_loss: 0.10221365094184875, training_accuracy: 0.9819999933242798, test_loss: 0.7632331252098083, test_accuracy: 0.7950000166893005
epoch: 14, training_loss: 0.08850560337305069, training_accuracy: 0.9833333492279053, test_loss: 0.8059605956077576, test_accuracy: 0.7749999761581421
epoch: 15, training_loss: 0.07874689996242523, training_accuracy: 0.9853333234786987, test_loss: 0.8226085901260376, test_accuracy: 0.7900000214576721
epoch: 16, training_loss: 0.06959694623947144, training_accuracy: 0.9860000014305115, test_loss: 0.828460156917572, test_accuracy: 0.800000011920929
epoch: 17, training_loss: 0.06209547445178032, training_accuracy: 0.9866666793823242, test_loss: 0.8578219413757324, test_accuracy: 0.7950000166893005
epoch: 18, training_loss: 0.056577399373054504, training_accuracy: 0.9879999756813049, test_loss: 0.8915473222732544, test_accuracy: 0.800000011920929
epoch: 19, training_loss: 0.05048789829015732, training_accuracy: 0.9886666536331177, test_loss: 0.925507128238678, test_accuracy: 0.7900000214576721
epoch: 20, training_loss: 0.04585639387369156, training_accuracy: 0.9900000095367432, test_loss: 0.9571739435195923, test_accuracy: 0.7850000262260437
epoch: 21, training_loss: 0.041917890310287476, training_accuracy: 0.9900000095367432, test_loss: 0.9518028497695923, test_accuracy: 0.7900000214576721
epoch: 22, training_loss: 0.03847931697964668, training_accuracy: 0.9906666874885559, test_loss: 0.9733469486236572, test_accuracy: 0.7850000262260437
epoch: 23, training_loss: 0.035442907363176346, training_accuracy: 0.9906666874885559, test_loss: 1.0108014345169067, test_accuracy: 0.800000011920929
epoch: 24, training_loss: 0.032825641334056854, training_accuracy: 0.9906666874885559, test_loss: 1.026288628578186, test_accuracy: 0.7850000262260437
epoch: 25, training_loss: 0.03054407425224781, training_accuracy: 0.9913333058357239, test_loss: 1.0708750486373901, test_accuracy: 0.7950000166893005
epoch: 26, training_loss: 0.028755081817507744, training_accuracy: 0.9919999837875366, test_loss: 1.0646445751190186, test_accuracy: 0.800000011920929
epoch: 27, training_loss: 0.027201898396015167, training_accuracy: 0.9926666617393494, test_loss: 1.0879054069519043, test_accuracy: 0.7900000214576721
