epoch: 1, training_loss: 2.2689452171325684, training_accuracy: 0.15133333206176758, test_loss: 2.198340654373169, test_accuracy: 0.29499998688697815
epoch: 2, training_loss: 2.115630626678467, training_accuracy: 0.31066668033599854, test_loss: 2.057779312133789, test_accuracy: 0.38499999046325684
epoch: 3, training_loss: 1.9141697883605957, training_accuracy: 0.4519999921321869, test_loss: 1.8446964025497437, test_accuracy: 0.4650000035762787
epoch: 4, training_loss: 1.6780627965927124, training_accuracy: 0.54666668176651, test_loss: 1.6162917613983154, test_accuracy: 0.5649999976158142
epoch: 5, training_loss: 1.4488463401794434, training_accuracy: 0.6286666393280029, test_loss: 1.411245584487915, test_accuracy: 0.6299999952316284
epoch: 6, training_loss: 1.2449089288711548, training_accuracy: 0.7039999961853027, test_loss: 1.2565011978149414, test_accuracy: 0.699999988079071
epoch: 7, training_loss: 1.067311406135559, training_accuracy: 0.7553333044052124, test_loss: 1.1325812339782715, test_accuracy: 0.7300000190734863
epoch: 8, training_loss: 0.9217007756233215, training_accuracy: 0.7820000052452087, test_loss: 1.0257117748260498, test_accuracy: 0.7300000190734863
epoch: 9, training_loss: 0.8107004165649414, training_accuracy: 0.8080000281333923, test_loss: 0.9422078132629395, test_accuracy: 0.75
epoch: 10, training_loss: 0.7234567999839783, training_accuracy: 0.8226666450500488, test_loss: 0.887309193611145, test_accuracy: 0.75
epoch: 11, training_loss: 0.651516854763031, training_accuracy: 0.8399999737739563, test_loss: 0.8440124988555908, test_accuracy: 0.7749999761581421
epoch: 12, training_loss: 0.593839704990387, training_accuracy: 0.8560000061988831, test_loss: 0.8011100888252258, test_accuracy: 0.7649999856948853
epoch: 13, training_loss: 0.5428463816642761, training_accuracy: 0.8653333187103271, test_loss: 0.7674835920333862, test_accuracy: 0.7749999761581421
epoch: 14, training_loss: 0.5025119781494141, training_accuracy: 0.8786666393280029, test_loss: 0.7478662729263306, test_accuracy: 0.7749999761581421
epoch: 15, training_loss: 0.46496328711509705, training_accuracy: 0.8833333253860474, test_loss: 0.7266435027122498, test_accuracy: 0.7699999809265137
epoch: 16, training_loss: 0.4317333698272705, training_accuracy: 0.8886666893959045, test_loss: 0.7122898101806641, test_accuracy: 0.7599999904632568
epoch: 17, training_loss: 0.40258654952049255, training_accuracy: 0.8986666798591614, test_loss: 0.6937869787216187, test_accuracy: 0.7649999856948853
epoch: 18, training_loss: 0.3771992325782776, training_accuracy: 0.9039999842643738, test_loss: 0.6849346160888672, test_accuracy: 0.7599999904632568
epoch: 19, training_loss: 0.35436880588531494, training_accuracy: 0.9120000004768372, test_loss: 0.6794697642326355, test_accuracy: 0.75
epoch: 20, training_loss: 0.3322913944721222, training_accuracy: 0.9213333129882812, test_loss: 0.6747930645942688, test_accuracy: 0.75
epoch: 21, training_loss: 0.3129998445510864, training_accuracy: 0.9273333549499512, test_loss: 0.6617609262466431, test_accuracy: 0.7599999904632568
epoch: 22, training_loss: 0.2941170930862427, training_accuracy: 0.9326666593551636, test_loss: 0.6606619358062744, test_accuracy: 0.7549999952316284
epoch: 23, training_loss: 0.2770722508430481, training_accuracy: 0.9413333535194397, test_loss: 0.6533329486846924, test_accuracy: 0.7549999952316284
epoch: 24, training_loss: 0.25995805859565735, training_accuracy: 0.9453333616256714, test_loss: 0.6599270105361938, test_accuracy: 0.7400000095367432
epoch: 25, training_loss: 0.24438609182834625, training_accuracy: 0.9466666579246521, test_loss: 0.6602435111999512, test_accuracy: 0.75
epoch: 26, training_loss: 0.23045136034488678, training_accuracy: 0.9513333439826965, test_loss: 0.667957067489624, test_accuracy: 0.75
epoch: 27, training_loss: 0.21652011573314667, training_accuracy: 0.9546666741371155, test_loss: 0.6659767031669617, test_accuracy: 0.75
epoch: 28, training_loss: 0.2052784562110901, training_accuracy: 0.9566666483879089, test_loss: 0.6706079244613647, test_accuracy: 0.7599999904632568
epoch: 29, training_loss: 0.19405844807624817, training_accuracy: 0.9620000123977661, test_loss: 0.6802242994308472, test_accuracy: 0.7549999952316284
epoch: 30, training_loss: 0.1825881153345108, training_accuracy: 0.9633333086967468, test_loss: 0.6795921325683594, test_accuracy: 0.7549999952316284
epoch: 31, training_loss: 0.17221371829509735, training_accuracy: 0.9679999947547913, test_loss: 0.6836872100830078, test_accuracy: 0.7599999904632568
epoch: 32, training_loss: 0.16358183324337006, training_accuracy: 0.968666672706604, test_loss: 0.6862602829933167, test_accuracy: 0.7599999904632568
epoch: 33, training_loss: 0.15469121932983398, training_accuracy: 0.9706666469573975, test_loss: 0.6846473217010498, test_accuracy: 0.7599999904632568
epoch: 34, training_loss: 0.1460965871810913, training_accuracy: 0.9726666808128357, test_loss: 0.6958431005477905, test_accuracy: 0.7599999904632568
epoch: 35, training_loss: 0.13933080434799194, training_accuracy: 0.9753333330154419, test_loss: 0.6995190382003784, test_accuracy: 0.7699999809265137
epoch: 36, training_loss: 0.1330450475215912, training_accuracy: 0.9773333072662354, test_loss: 0.6987920999526978, test_accuracy: 0.7599999904632568
epoch: 37, training_loss: 0.1255168616771698, training_accuracy: 0.9793333411216736, test_loss: 0.7028045654296875, test_accuracy: 0.7749999761581421
epoch: 38, training_loss: 0.11954633891582489, training_accuracy: 0.9800000190734863, test_loss: 0.7101442217826843, test_accuracy: 0.7599999904632568
epoch: 39, training_loss: 0.11385565996170044, training_accuracy: 0.9800000190734863, test_loss: 0.7144696116447449, test_accuracy: 0.7699999809265137
epoch: 40, training_loss: 0.10839015990495682, training_accuracy: 0.9819999933242798, test_loss: 0.7201518416404724, test_accuracy: 0.7699999809265137
epoch: 41, training_loss: 0.10350040346384048, training_accuracy: 0.9826666712760925, test_loss: 0.7240418195724487, test_accuracy: 0.7699999809265137
epoch: 42, training_loss: 0.09935200214385986, training_accuracy: 0.9833333492279053, test_loss: 0.7293358445167542, test_accuracy: 0.7799999713897705
epoch: 43, training_loss: 0.0952761098742485, training_accuracy: 0.984000027179718, test_loss: 0.7341199517250061, test_accuracy: 0.7699999809265137
epoch: 44, training_loss: 0.09085758775472641, training_accuracy: 0.984666645526886, test_loss: 0.7372835278511047, test_accuracy: 0.7649999856948853
epoch: 45, training_loss: 0.08742910623550415, training_accuracy: 0.9853333234786987, test_loss: 0.7464574575424194, test_accuracy: 0.7699999809265137
epoch: 46, training_loss: 0.08384564518928528, training_accuracy: 0.9853333234786987, test_loss: 0.7569898962974548, test_accuracy: 0.7699999809265137
epoch: 47, training_loss: 0.0805293396115303, training_accuracy: 0.9860000014305115, test_loss: 0.7556188702583313, test_accuracy: 0.7649999856948853
epoch: 48, training_loss: 0.07717417925596237, training_accuracy: 0.9860000014305115, test_loss: 0.7753574252128601, test_accuracy: 0.7649999856948853
epoch: 49, training_loss: 0.07461787015199661, training_accuracy: 0.9860000014305115, test_loss: 0.7764922976493835, test_accuracy: 0.7649999856948853
epoch: 50, training_loss: 0.07226154953241348, training_accuracy: 0.987333357334137, test_loss: 0.7786116600036621, test_accuracy: 0.7649999856948853
