epoch: 1, training_loss: 2.3189780712127686, training_accuracy: 0.10466666519641876, test_loss: 2.300475597381592, test_accuracy: 0.125
epoch: 2, training_loss: 2.302992582321167, training_accuracy: 0.1120000034570694, test_loss: 2.2902331352233887, test_accuracy: 0.12999999523162842
epoch: 3, training_loss: 2.288301944732666, training_accuracy: 0.13066667318344116, test_loss: 2.280594825744629, test_accuracy: 0.13500000536441803
epoch: 4, training_loss: 2.2744743824005127, training_accuracy: 0.140666663646698, test_loss: 2.271406888961792, test_accuracy: 0.12999999523162842
epoch: 5, training_loss: 2.2611351013183594, training_accuracy: 0.14933332800865173, test_loss: 2.262155771255493, test_accuracy: 0.13500000536441803
epoch: 6, training_loss: 2.248014450073242, training_accuracy: 0.15800000727176666, test_loss: 2.2525768280029297, test_accuracy: 0.15000000596046448
epoch: 7, training_loss: 2.234647512435913, training_accuracy: 0.17800000309944153, test_loss: 2.2427170276641846, test_accuracy: 0.14499999582767487
epoch: 8, training_loss: 2.2206838130950928, training_accuracy: 0.18799999356269836, test_loss: 2.231973171234131, test_accuracy: 0.15000000596046448
epoch: 9, training_loss: 2.206317663192749, training_accuracy: 0.20800000429153442, test_loss: 2.220682382583618, test_accuracy: 0.16500000655651093
epoch: 10, training_loss: 2.1914823055267334, training_accuracy: 0.21466666460037231, test_loss: 2.208883285522461, test_accuracy: 0.1899999976158142
epoch: 11, training_loss: 2.176271915435791, training_accuracy: 0.23333333432674408, test_loss: 2.196650266647339, test_accuracy: 0.20499999821186066
epoch: 12, training_loss: 2.1604888439178467, training_accuracy: 0.24533332884311676, test_loss: 2.184246301651001, test_accuracy: 0.20499999821186066
epoch: 13, training_loss: 2.144256591796875, training_accuracy: 0.257999986410141, test_loss: 2.1715919971466064, test_accuracy: 0.20999999344348907
epoch: 14, training_loss: 2.127614974975586, training_accuracy: 0.2693333327770233, test_loss: 2.1584346294403076, test_accuracy: 0.2199999988079071
epoch: 15, training_loss: 2.110352039337158, training_accuracy: 0.28866666555404663, test_loss: 2.1445658206939697, test_accuracy: 0.2199999988079071
epoch: 16, training_loss: 2.092425584793091, training_accuracy: 0.30666667222976685, test_loss: 2.1300432682037354, test_accuracy: 0.23000000417232513
epoch: 17, training_loss: 2.0738441944122314, training_accuracy: 0.3213333189487457, test_loss: 2.1150803565979004, test_accuracy: 0.22499999403953552
epoch: 18, training_loss: 2.054579019546509, training_accuracy: 0.32866665720939636, test_loss: 2.0994679927825928, test_accuracy: 0.24500000476837158
epoch: 19, training_loss: 2.03479266166687, training_accuracy: 0.34466665983200073, test_loss: 2.0836684703826904, test_accuracy: 0.24500000476837158
epoch: 20, training_loss: 2.014488935470581, training_accuracy: 0.36266666650772095, test_loss: 2.067769765853882, test_accuracy: 0.25999999046325684
epoch: 21, training_loss: 1.9937227964401245, training_accuracy: 0.3779999911785126, test_loss: 2.0511653423309326, test_accuracy: 0.2549999952316284
epoch: 22, training_loss: 1.9726663827896118, training_accuracy: 0.39800000190734863, test_loss: 2.034207344055176, test_accuracy: 0.25999999046325684
epoch: 23, training_loss: 1.9512722492218018, training_accuracy: 0.4059999883174896, test_loss: 2.0171868801116943, test_accuracy: 0.2750000059604645
epoch: 24, training_loss: 1.9295247793197632, training_accuracy: 0.41600000858306885, test_loss: 1.9999198913574219, test_accuracy: 0.28999999165534973
epoch: 25, training_loss: 1.90754234790802, training_accuracy: 0.42933332920074463, test_loss: 1.982123851776123, test_accuracy: 0.29499998688697815
epoch: 26, training_loss: 1.885274887084961, training_accuracy: 0.43933331966400146, test_loss: 1.9638416767120361, test_accuracy: 0.3149999976158142
epoch: 27, training_loss: 1.8627420663833618, training_accuracy: 0.4519999921321869, test_loss: 1.9454591274261475, test_accuracy: 0.32499998807907104
epoch: 28, training_loss: 1.8400133848190308, training_accuracy: 0.4606666564941406, test_loss: 1.927065372467041, test_accuracy: 0.33000001311302185
epoch: 29, training_loss: 1.8170053958892822, training_accuracy: 0.4753333330154419, test_loss: 1.908503770828247, test_accuracy: 0.33000001311302185
epoch: 30, training_loss: 1.7938380241394043, training_accuracy: 0.4906666576862335, test_loss: 1.889968991279602, test_accuracy: 0.3499999940395355
epoch: 31, training_loss: 1.7704992294311523, training_accuracy: 0.5019999742507935, test_loss: 1.8714947700500488, test_accuracy: 0.35499998927116394
