epoch: 1, training_loss: 2.133166551589966, training_accuracy: 0.24799999594688416, test_loss: 1.9163970947265625, test_accuracy: 0.36000001430511475
epoch: 2, training_loss: 1.592326045036316, training_accuracy: 0.5233333110809326, test_loss: 1.453611135482788, test_accuracy: 0.550000011920929
epoch: 3, training_loss: 1.128666877746582, training_accuracy: 0.6926666498184204, test_loss: 1.1954066753387451, test_accuracy: 0.6000000238418579
epoch: 4, training_loss: 0.8668856620788574, training_accuracy: 0.7820000052452087, test_loss: 1.0117919445037842, test_accuracy: 0.7149999737739563
epoch: 5, training_loss: 0.6984415054321289, training_accuracy: 0.8353333473205566, test_loss: 0.8901892900466919, test_accuracy: 0.7400000095367432
epoch: 6, training_loss: 0.5903796553611755, training_accuracy: 0.8526666760444641, test_loss: 0.8370094299316406, test_accuracy: 0.7549999952316284
epoch: 7, training_loss: 0.501405656337738, training_accuracy: 0.8733333349227905, test_loss: 0.8018022775650024, test_accuracy: 0.7649999856948853
epoch: 8, training_loss: 0.4392174482345581, training_accuracy: 0.8859999775886536, test_loss: 0.7456681728363037, test_accuracy: 0.7749999761581421
epoch: 9, training_loss: 0.3827623426914215, training_accuracy: 0.8980000019073486, test_loss: 0.739563524723053, test_accuracy: 0.7549999952316284
epoch: 10, training_loss: 0.33838754892349243, training_accuracy: 0.9120000004768372, test_loss: 0.7197933793067932, test_accuracy: 0.7749999761581421
epoch: 11, training_loss: 0.3005066215991974, training_accuracy: 0.9240000247955322, test_loss: 0.6904819011688232, test_accuracy: 0.7799999713897705
epoch: 12, training_loss: 0.2650284171104431, training_accuracy: 0.9366666674613953, test_loss: 0.7265682220458984, test_accuracy: 0.7900000214576721
epoch: 13, training_loss: 0.23724959790706635, training_accuracy: 0.9446666836738586, test_loss: 0.6979050636291504, test_accuracy: 0.7950000166893005
epoch: 14, training_loss: 0.2102643996477127, training_accuracy: 0.9566666483879089, test_loss: 0.7336679697036743, test_accuracy: 0.7900000214576721
epoch: 15, training_loss: 0.18785935640335083, training_accuracy: 0.9626666903495789, test_loss: 0.7026633620262146, test_accuracy: 0.800000011920929
epoch: 16, training_loss: 0.16860799491405487, training_accuracy: 0.968666672706604, test_loss: 0.7317098379135132, test_accuracy: 0.8050000071525574
