epoch: 1, training_loss: 2.276273727416992, training_accuracy: 0.1393333375453949, test_loss: 2.211928367614746, test_accuracy: 0.23499999940395355
epoch: 2, training_loss: 2.0875494480133057, training_accuracy: 0.359333336353302, test_loss: 2.006303548812866, test_accuracy: 0.39500001072883606
epoch: 3, training_loss: 1.764168620109558, training_accuracy: 0.5193333625793457, test_loss: 1.6981971263885498, test_accuracy: 0.4749999940395355
epoch: 4, training_loss: 1.4054831266403198, training_accuracy: 0.6206666827201843, test_loss: 1.4373300075531006, test_accuracy: 0.5350000262260437
epoch: 5, training_loss: 1.1272276639938354, training_accuracy: 0.7139999866485596, test_loss: 1.2318423986434937, test_accuracy: 0.6349999904632568
epoch: 6, training_loss: 0.9152238965034485, training_accuracy: 0.7746666669845581, test_loss: 1.072577714920044, test_accuracy: 0.6949999928474426
epoch: 7, training_loss: 0.753328800201416, training_accuracy: 0.8180000185966492, test_loss: 0.9555554986000061, test_accuracy: 0.7149999737739563
epoch: 8, training_loss: 0.6351091265678406, training_accuracy: 0.8360000252723694, test_loss: 0.8874505758285522, test_accuracy: 0.7250000238418579
epoch: 9, training_loss: 0.547517716884613, training_accuracy: 0.8586666584014893, test_loss: 0.8043975234031677, test_accuracy: 0.7400000095367432
epoch: 10, training_loss: 0.475620836019516, training_accuracy: 0.8740000128746033, test_loss: 0.7799724340438843, test_accuracy: 0.7450000047683716
epoch: 11, training_loss: 0.4242163598537445, training_accuracy: 0.8899999856948853, test_loss: 0.7441984415054321, test_accuracy: 0.7549999952316284
epoch: 12, training_loss: 0.3781580328941345, training_accuracy: 0.9039999842643738, test_loss: 0.7093084454536438, test_accuracy: 0.7799999713897705
epoch: 13, training_loss: 0.3387692868709564, training_accuracy: 0.9160000085830688, test_loss: 0.7239113450050354, test_accuracy: 0.7599999904632568
epoch: 14, training_loss: 0.3065769374370575, training_accuracy: 0.9286666512489319, test_loss: 0.6845874190330505, test_accuracy: 0.7749999761581421
epoch: 15, training_loss: 0.279017835855484, training_accuracy: 0.9346666932106018, test_loss: 0.6985073685646057, test_accuracy: 0.7799999713897705
epoch: 16, training_loss: 0.25390875339508057, training_accuracy: 0.9446666836738586, test_loss: 0.7017822861671448, test_accuracy: 0.7649999856948853
epoch: 17, training_loss: 0.23106741905212402, training_accuracy: 0.9506666660308838, test_loss: 0.6792809963226318, test_accuracy: 0.7799999713897705
epoch: 18, training_loss: 0.20999467372894287, training_accuracy: 0.9559999704360962, test_loss: 0.6756833791732788, test_accuracy: 0.7799999713897705
epoch: 19, training_loss: 0.19134873151779175, training_accuracy: 0.9646666646003723, test_loss: 0.6872852444648743, test_accuracy: 0.7649999856948853
epoch: 20, training_loss: 0.17577779293060303, training_accuracy: 0.9673333168029785, test_loss: 0.6681877374649048, test_accuracy: 0.7749999761581421
epoch: 21, training_loss: 0.16079246997833252, training_accuracy: 0.9700000286102295, test_loss: 0.6765338778495789, test_accuracy: 0.7749999761581421
epoch: 22, training_loss: 0.1480083465576172, training_accuracy: 0.9726666808128357, test_loss: 0.6859564781188965, test_accuracy: 0.7799999713897705
epoch: 23, training_loss: 0.13722942769527435, training_accuracy: 0.9760000109672546, test_loss: 0.6857999563217163, test_accuracy: 0.7699999809265137
epoch: 24, training_loss: 0.12757061421871185, training_accuracy: 0.9766666889190674, test_loss: 0.6887350678443909, test_accuracy: 0.7749999761581421
epoch: 25, training_loss: 0.11726370453834534, training_accuracy: 0.9806666374206543, test_loss: 0.6912888288497925, test_accuracy: 0.7749999761581421
epoch: 26, training_loss: 0.10947399586439133, training_accuracy: 0.9833333492279053, test_loss: 0.7150219678878784, test_accuracy: 0.7699999809265137
epoch: 27, training_loss: 0.10233092308044434, training_accuracy: 0.984666645526886, test_loss: 0.7063849568367004, test_accuracy: 0.7699999809265137
epoch: 28, training_loss: 0.09536320716142654, training_accuracy: 0.9860000014305115, test_loss: 0.7134423851966858, test_accuracy: 0.7699999809265137
epoch: 29, training_loss: 0.08945748209953308, training_accuracy: 0.9860000014305115, test_loss: 0.7187168598175049, test_accuracy: 0.7749999761581421
epoch: 30, training_loss: 0.08452440053224564, training_accuracy: 0.9860000014305115, test_loss: 0.7395995855331421, test_accuracy: 0.7699999809265137
epoch: 31, training_loss: 0.0792602002620697, training_accuracy: 0.9860000014305115, test_loss: 0.7404487729072571, test_accuracy: 0.7749999761581421
epoch: 32, training_loss: 0.07483479380607605, training_accuracy: 0.9866666793823242, test_loss: 0.7535917162895203, test_accuracy: 0.7749999761581421
epoch: 33, training_loss: 0.07032934576272964, training_accuracy: 0.9866666793823242, test_loss: 0.7669225335121155, test_accuracy: 0.7649999856948853
epoch: 34, training_loss: 0.06642520427703857, training_accuracy: 0.9866666793823242, test_loss: 0.7746622562408447, test_accuracy: 0.7799999713897705
epoch: 35, training_loss: 0.06282566487789154, training_accuracy: 0.987333357334137, test_loss: 0.7839203476905823, test_accuracy: 0.7699999809265137
epoch: 36, training_loss: 0.059423163533210754, training_accuracy: 0.987333357334137, test_loss: 0.7847647070884705, test_accuracy: 0.7749999761581421
epoch: 37, training_loss: 0.056736718863248825, training_accuracy: 0.9879999756813049, test_loss: 0.797325074672699, test_accuracy: 0.7699999809265137
epoch: 38, training_loss: 0.05382043868303299, training_accuracy: 0.9893333315849304, test_loss: 0.8044192790985107, test_accuracy: 0.7749999761581421
epoch: 39, training_loss: 0.051121536642313004, training_accuracy: 0.9900000095367432, test_loss: 0.8098779320716858, test_accuracy: 0.7749999761581421
epoch: 40, training_loss: 0.04875268414616585, training_accuracy: 0.9900000095367432, test_loss: 0.834807813167572, test_accuracy: 0.7749999761581421
epoch: 41, training_loss: 0.04665958136320114, training_accuracy: 0.9900000095367432, test_loss: 0.8325238227844238, test_accuracy: 0.7749999761581421
epoch: 42, training_loss: 0.04454187676310539, training_accuracy: 0.9900000095367432, test_loss: 0.843321681022644, test_accuracy: 0.7699999809265137
epoch: 43, training_loss: 0.043156422674655914, training_accuracy: 0.9913333058357239, test_loss: 0.8481112718582153, test_accuracy: 0.7649999856948853
epoch: 44, training_loss: 0.041289545595645905, training_accuracy: 0.9913333058357239, test_loss: 0.8643140196800232, test_accuracy: 0.7699999809265137
epoch: 45, training_loss: 0.03977356106042862, training_accuracy: 0.9913333058357239, test_loss: 0.8648561239242554, test_accuracy: 0.7649999856948853
epoch: 46, training_loss: 0.03840206563472748, training_accuracy: 0.9913333058357239, test_loss: 0.8776016235351562, test_accuracy: 0.7649999856948853
epoch: 47, training_loss: 0.03718215599656105, training_accuracy: 0.9913333058357239, test_loss: 0.8908750414848328, test_accuracy: 0.7599999904632568
epoch: 48, training_loss: 0.036046095192432404, training_accuracy: 0.9913333058357239, test_loss: 0.8920547366142273, test_accuracy: 0.7649999856948853
epoch: 49, training_loss: 0.03495750203728676, training_accuracy: 0.9913333058357239, test_loss: 0.905971884727478, test_accuracy: 0.7599999904632568
epoch: 50, training_loss: 0.03406746685504913, training_accuracy: 0.9913333058357239, test_loss: 0.9130679368972778, test_accuracy: 0.7649999856948853
epoch: 51, training_loss: 0.03315378725528717, training_accuracy: 0.9913333058357239, test_loss: 0.9137373566627502, test_accuracy: 0.7599999904632568
epoch: 52, training_loss: 0.032389186322689056, training_accuracy: 0.9913333058357239, test_loss: 0.9281008243560791, test_accuracy: 0.7649999856948853
epoch: 53, training_loss: 0.03170649707317352, training_accuracy: 0.9913333058357239, test_loss: 0.9301093220710754, test_accuracy: 0.7549999952316284
epoch: 54, training_loss: 0.030989307910203934, training_accuracy: 0.9913333058357239, test_loss: 0.948943555355072, test_accuracy: 0.7649999856948853
epoch: 55, training_loss: 0.030396727845072746, training_accuracy: 0.9913333058357239, test_loss: 0.9475294351577759, test_accuracy: 0.7599999904632568
epoch: 56, training_loss: 0.02978387288749218, training_accuracy: 0.9913333058357239, test_loss: 0.9525830149650574, test_accuracy: 0.7599999904632568
epoch: 57, training_loss: 0.029298031702637672, training_accuracy: 0.9913333058357239, test_loss: 0.9616042971611023, test_accuracy: 0.7649999856948853
epoch: 58, training_loss: 0.02877337671816349, training_accuracy: 0.9913333058357239, test_loss: 0.9659153819084167, test_accuracy: 0.7649999856948853
epoch: 59, training_loss: 0.028278935700654984, training_accuracy: 0.9913333058357239, test_loss: 0.9748958349227905, test_accuracy: 0.7649999856948853
epoch: 60, training_loss: 0.027893241494894028, training_accuracy: 0.9913333058357239, test_loss: 0.9777542948722839, test_accuracy: 0.7649999856948853
epoch: 61, training_loss: 0.027453409507870674, training_accuracy: 0.9913333058357239, test_loss: 0.9872733950614929, test_accuracy: 0.7599999904632568
epoch: 62, training_loss: 0.027052706107497215, training_accuracy: 0.9913333058357239, test_loss: 0.9927313327789307, test_accuracy: 0.7649999856948853
epoch: 63, training_loss: 0.026664217934012413, training_accuracy: 0.9913333058357239, test_loss: 0.9984517097473145, test_accuracy: 0.7599999904632568
epoch: 64, training_loss: 0.026333294808864594, training_accuracy: 0.9926666617393494, test_loss: 1.0050524473190308, test_accuracy: 0.7649999856948853
epoch: 65, training_loss: 0.026005346328020096, training_accuracy: 0.9926666617393494, test_loss: 1.0095356702804565, test_accuracy: 0.7649999856948853
epoch: 66, training_loss: 0.025662576779723167, training_accuracy: 0.9926666617393494, test_loss: 1.020014762878418, test_accuracy: 0.7599999904632568
epoch: 67, training_loss: 0.025387903675436974, training_accuracy: 0.9926666617393494, test_loss: 1.025947093963623, test_accuracy: 0.7649999856948853
epoch: 68, training_loss: 0.0251232348382473, training_accuracy: 0.9926666617393494, test_loss: 1.02445387840271, test_accuracy: 0.7599999904632568
epoch: 69, training_loss: 0.02483855001628399, training_accuracy: 0.9926666617393494, test_loss: 1.0376168489456177, test_accuracy: 0.7649999856948853
epoch: 70, training_loss: 0.024604080244898796, training_accuracy: 0.9926666617393494, test_loss: 1.0395889282226562, test_accuracy: 0.7599999904632568
epoch: 71, training_loss: 0.02434876561164856, training_accuracy: 0.9926666617393494, test_loss: 1.0495761632919312, test_accuracy: 0.7599999904632568
epoch: 72, training_loss: 0.02412613108754158, training_accuracy: 0.9926666617393494, test_loss: 1.0466105937957764, test_accuracy: 0.7649999856948853
epoch: 73, training_loss: 0.023904265835881233, training_accuracy: 0.9926666617393494, test_loss: 1.0521178245544434, test_accuracy: 0.7599999904632568
epoch: 74, training_loss: 0.02367716282606125, training_accuracy: 0.9926666617393494, test_loss: 1.0610076189041138, test_accuracy: 0.7649999856948853
epoch: 75, training_loss: 0.02349913865327835, training_accuracy: 0.9926666617393494, test_loss: 1.062901258468628, test_accuracy: 0.7649999856948853
epoch: 76, training_loss: 0.023305991664528847, training_accuracy: 0.9926666617393494, test_loss: 1.0670356750488281, test_accuracy: 0.7649999856948853
epoch: 77, training_loss: 0.02314409613609314, training_accuracy: 0.9926666617393494, test_loss: 1.0732024908065796, test_accuracy: 0.7649999856948853
epoch: 78, training_loss: 0.022984767332673073, training_accuracy: 0.9926666617393494, test_loss: 1.0786656141281128, test_accuracy: 0.7649999856948853
epoch: 79, training_loss: 0.022821148857474327, training_accuracy: 0.9926666617393494, test_loss: 1.0845670700073242, test_accuracy: 0.7649999856948853
epoch: 80, training_loss: 0.022659115493297577, training_accuracy: 0.9926666617393494, test_loss: 1.0878806114196777, test_accuracy: 0.7649999856948853
epoch: 81, training_loss: 0.02250077575445175, training_accuracy: 0.9926666617393494, test_loss: 1.0935496091842651, test_accuracy: 0.7699999809265137
epoch: 82, training_loss: 0.022381912916898727, training_accuracy: 0.9926666617393494, test_loss: 1.098900556564331, test_accuracy: 0.7699999809265137
epoch: 83, training_loss: 0.022257838398218155, training_accuracy: 0.9926666617393494, test_loss: 1.1026852130889893, test_accuracy: 0.7649999856948853
epoch: 84, training_loss: 0.02213401347398758, training_accuracy: 0.9926666617393494, test_loss: 1.1055042743682861, test_accuracy: 0.7699999809265137
epoch: 85, training_loss: 0.022018147632479668, training_accuracy: 0.9926666617393494, test_loss: 1.1104226112365723, test_accuracy: 0.7649999856948853
epoch: 86, training_loss: 0.021878201514482498, training_accuracy: 0.9926666617393494, test_loss: 1.1146198511123657, test_accuracy: 0.7699999809265137
epoch: 87, training_loss: 0.021793182939291, training_accuracy: 0.9926666617393494, test_loss: 1.1207330226898193, test_accuracy: 0.7649999856948853
epoch: 88, training_loss: 0.02166792005300522, training_accuracy: 0.9926666617393494, test_loss: 1.1259630918502808, test_accuracy: 0.7699999809265137
epoch: 89, training_loss: 0.021578630432486534, training_accuracy: 0.9926666617393494, test_loss: 1.1229243278503418, test_accuracy: 0.7699999809265137
epoch: 90, training_loss: 0.021467246115207672, training_accuracy: 0.9926666617393494, test_loss: 1.1319546699523926, test_accuracy: 0.7749999761581421
epoch: 91, training_loss: 0.021377945318818092, training_accuracy: 0.9926666617393494, test_loss: 1.132685899734497, test_accuracy: 0.7649999856948853
epoch: 92, training_loss: 0.021290495991706848, training_accuracy: 0.9926666617393494, test_loss: 1.1417639255523682, test_accuracy: 0.7699999809265137
epoch: 93, training_loss: 0.02120935544371605, training_accuracy: 0.9926666617393494, test_loss: 1.1427656412124634, test_accuracy: 0.7699999809265137
epoch: 94, training_loss: 0.021127944812178612, training_accuracy: 0.9926666617393494, test_loss: 1.1459771394729614, test_accuracy: 0.7699999809265137
epoch: 95, training_loss: 0.02102605812251568, training_accuracy: 0.9926666617393494, test_loss: 1.148451805114746, test_accuracy: 0.7749999761581421
epoch: 96, training_loss: 0.02095979079604149, training_accuracy: 0.9926666617393494, test_loss: 1.1565850973129272, test_accuracy: 0.7749999761581421
epoch: 97, training_loss: 0.020864591002464294, training_accuracy: 0.9926666617393494, test_loss: 1.1601186990737915, test_accuracy: 0.7749999761581421
epoch: 98, training_loss: 0.02079402282834053, training_accuracy: 0.9926666617393494, test_loss: 1.1607643365859985, test_accuracy: 0.7799999713897705
