epoch: 1, training_loss: 2.173790454864502, training_accuracy: 0.25600001215934753, test_loss: 2.003812313079834, test_accuracy: 0.3700000047683716
epoch: 2, training_loss: 1.713832974433899, training_accuracy: 0.518666684627533, test_loss: 1.5423070192337036, test_accuracy: 0.5899999737739563
epoch: 3, training_loss: 1.2198662757873535, training_accuracy: 0.7066666483879089, test_loss: 1.1651660203933716, test_accuracy: 0.7200000286102295
epoch: 4, training_loss: 0.8798928260803223, training_accuracy: 0.7886666655540466, test_loss: 0.9564261436462402, test_accuracy: 0.7450000047683716
epoch: 5, training_loss: 0.6712338328361511, training_accuracy: 0.8166666626930237, test_loss: 0.8155240416526794, test_accuracy: 0.7850000262260437
epoch: 6, training_loss: 0.5364140868186951, training_accuracy: 0.8646666407585144, test_loss: 0.7337897419929504, test_accuracy: 0.7900000214576721
epoch: 7, training_loss: 0.4421471059322357, training_accuracy: 0.8993333578109741, test_loss: 0.7144308686256409, test_accuracy: 0.7950000166893005
epoch: 8, training_loss: 0.37243565917015076, training_accuracy: 0.9179999828338623, test_loss: 0.6856904029846191, test_accuracy: 0.7850000262260437
epoch: 9, training_loss: 0.31983786821365356, training_accuracy: 0.9279999732971191, test_loss: 0.6770672798156738, test_accuracy: 0.7900000214576721
epoch: 10, training_loss: 0.28190550208091736, training_accuracy: 0.9399999976158142, test_loss: 0.6597442626953125, test_accuracy: 0.7950000166893005
epoch: 11, training_loss: 0.2473898082971573, training_accuracy: 0.9473333358764648, test_loss: 0.6538492441177368, test_accuracy: 0.8050000071525574
epoch: 12, training_loss: 0.22007794678211212, training_accuracy: 0.9526666402816772, test_loss: 0.6424987316131592, test_accuracy: 0.8050000071525574
epoch: 13, training_loss: 0.19605496525764465, training_accuracy: 0.9593333601951599, test_loss: 0.634066641330719, test_accuracy: 0.8299999833106995
epoch: 14, training_loss: 0.17574846744537354, training_accuracy: 0.9653333425521851, test_loss: 0.6278572678565979, test_accuracy: 0.8299999833106995
epoch: 15, training_loss: 0.15813958644866943, training_accuracy: 0.9726666808128357, test_loss: 0.6419554948806763, test_accuracy: 0.8199999928474426
epoch: 16, training_loss: 0.14200441539287567, training_accuracy: 0.9733333587646484, test_loss: 0.6288760304450989, test_accuracy: 0.8199999928474426
epoch: 17, training_loss: 0.12890508770942688, training_accuracy: 0.9766666889190674, test_loss: 0.6595824956893921, test_accuracy: 0.8199999928474426
epoch: 18, training_loss: 0.11832178384065628, training_accuracy: 0.9793333411216736, test_loss: 0.6607306599617004, test_accuracy: 0.8299999833106995
epoch: 19, training_loss: 0.10715790838003159, training_accuracy: 0.981333315372467, test_loss: 0.6512890458106995, test_accuracy: 0.8199999928474426
epoch: 20, training_loss: 0.0991930440068245, training_accuracy: 0.9819999933242798, test_loss: 0.664387047290802, test_accuracy: 0.8149999976158142
epoch: 21, training_loss: 0.09118423610925674, training_accuracy: 0.984000027179718, test_loss: 0.6801621913909912, test_accuracy: 0.824999988079071
epoch: 22, training_loss: 0.08412839472293854, training_accuracy: 0.9853333234786987, test_loss: 0.664358377456665, test_accuracy: 0.8100000023841858
epoch: 23, training_loss: 0.07847363501787186, training_accuracy: 0.9853333234786987, test_loss: 0.6691851019859314, test_accuracy: 0.8050000071525574
epoch: 24, training_loss: 0.07238970696926117, training_accuracy: 0.9860000014305115, test_loss: 0.6816498041152954, test_accuracy: 0.8199999928474426
epoch: 25, training_loss: 0.06726936995983124, training_accuracy: 0.9866666793823242, test_loss: 0.6747397780418396, test_accuracy: 0.8149999976158142
epoch: 26, training_loss: 0.06297886371612549, training_accuracy: 0.987333357334137, test_loss: 0.7050480842590332, test_accuracy: 0.8299999833106995
epoch: 27, training_loss: 0.05912300944328308, training_accuracy: 0.987333357334137, test_loss: 0.696545422077179, test_accuracy: 0.8149999976158142
epoch: 28, training_loss: 0.05564821511507034, training_accuracy: 0.9879999756813049, test_loss: 0.7094660401344299, test_accuracy: 0.8299999833106995
epoch: 29, training_loss: 0.052499920129776, training_accuracy: 0.9886666536331177, test_loss: 0.7163044214248657, test_accuracy: 0.8199999928474426
epoch: 30, training_loss: 0.04952353984117508, training_accuracy: 0.9886666536331177, test_loss: 0.7086777687072754, test_accuracy: 0.8199999928474426
epoch: 31, training_loss: 0.04672927409410477, training_accuracy: 0.9900000095367432, test_loss: 0.7398627400398254, test_accuracy: 0.8149999976158142
epoch: 32, training_loss: 0.04446607455611229, training_accuracy: 0.9906666874885559, test_loss: 0.7341493368148804, test_accuracy: 0.8199999928474426
epoch: 33, training_loss: 0.04247887060046196, training_accuracy: 0.9906666874885559, test_loss: 0.7340815663337708, test_accuracy: 0.8100000023841858
epoch: 34, training_loss: 0.04057176038622856, training_accuracy: 0.9906666874885559, test_loss: 0.7488319873809814, test_accuracy: 0.8199999928474426
epoch: 35, training_loss: 0.03896152600646019, training_accuracy: 0.9906666874885559, test_loss: 0.7538650035858154, test_accuracy: 0.8050000071525574
