epoch: 1, training_loss: 2.295670986175537, training_accuracy: 0.10133333504199982, test_loss: 2.2852768898010254, test_accuracy: 0.13500000536441803
epoch: 2, training_loss: 2.2470650672912598, training_accuracy: 0.16866666078567505, test_loss: 2.2466509342193604, test_accuracy: 0.1550000011920929
epoch: 3, training_loss: 2.1956965923309326, training_accuracy: 0.23333333432674408, test_loss: 2.2009902000427246, test_accuracy: 0.1899999976158142
epoch: 4, training_loss: 2.13354754447937, training_accuracy: 0.31066668033599854, test_loss: 2.1432602405548096, test_accuracy: 0.25999999046325684
epoch: 5, training_loss: 2.057617425918579, training_accuracy: 0.3766666650772095, test_loss: 2.074664831161499, test_accuracy: 0.3100000023841858
epoch: 6, training_loss: 1.9691557884216309, training_accuracy: 0.4399999976158142, test_loss: 1.9955426454544067, test_accuracy: 0.38999998569488525
epoch: 7, training_loss: 1.870990514755249, training_accuracy: 0.4833333194255829, test_loss: 1.913985013961792, test_accuracy: 0.4000000059604645
epoch: 8, training_loss: 1.7670639753341675, training_accuracy: 0.5166666507720947, test_loss: 1.8319909572601318, test_accuracy: 0.41499999165534973
epoch: 9, training_loss: 1.6636780500411987, training_accuracy: 0.5406666398048401, test_loss: 1.751226544380188, test_accuracy: 0.44999998807907104
epoch: 10, training_loss: 1.5609735250473022, training_accuracy: 0.5733333230018616, test_loss: 1.6773905754089355, test_accuracy: 0.45500001311302185
epoch: 11, training_loss: 1.4638291597366333, training_accuracy: 0.6039999723434448, test_loss: 1.6047613620758057, test_accuracy: 0.45500001311302185
epoch: 12, training_loss: 1.3715487718582153, training_accuracy: 0.6346666812896729, test_loss: 1.5375803709030151, test_accuracy: 0.4950000047683716
epoch: 13, training_loss: 1.2846977710723877, training_accuracy: 0.659333348274231, test_loss: 1.4722566604614258, test_accuracy: 0.5249999761581421
epoch: 14, training_loss: 1.2050312757492065, training_accuracy: 0.6946666836738586, test_loss: 1.4076319932937622, test_accuracy: 0.5400000214576721
epoch: 15, training_loss: 1.1294951438903809, training_accuracy: 0.7233333587646484, test_loss: 1.3469536304473877, test_accuracy: 0.5600000023841858
epoch: 16, training_loss: 1.0586036443710327, training_accuracy: 0.746666669845581, test_loss: 1.2900761365890503, test_accuracy: 0.5899999737739563
epoch: 17, training_loss: 0.9947832226753235, training_accuracy: 0.7633333206176758, test_loss: 1.2345499992370605, test_accuracy: 0.6150000095367432
epoch: 18, training_loss: 0.9350175857543945, training_accuracy: 0.7733333110809326, test_loss: 1.1858347654342651, test_accuracy: 0.6150000095367432
epoch: 19, training_loss: 0.8800761699676514, training_accuracy: 0.7886666655540466, test_loss: 1.1438897848129272, test_accuracy: 0.625
epoch: 20, training_loss: 0.8304322361946106, training_accuracy: 0.7946666479110718, test_loss: 1.1007349491119385, test_accuracy: 0.6299999952316284
epoch: 21, training_loss: 0.7855657339096069, training_accuracy: 0.8040000200271606, test_loss: 1.0596950054168701, test_accuracy: 0.6449999809265137
epoch: 22, training_loss: 0.7432625889778137, training_accuracy: 0.8086666464805603, test_loss: 1.0176738500595093, test_accuracy: 0.6800000071525574
epoch: 23, training_loss: 0.705849289894104, training_accuracy: 0.8206666707992554, test_loss: 0.9833766222000122, test_accuracy: 0.6800000071525574
epoch: 24, training_loss: 0.6717051863670349, training_accuracy: 0.8299999833106995, test_loss: 0.953463613986969, test_accuracy: 0.7099999785423279
epoch: 25, training_loss: 0.6403269171714783, training_accuracy: 0.8379999995231628, test_loss: 0.9281379580497742, test_accuracy: 0.6949999928474426
epoch: 26, training_loss: 0.6117255687713623, training_accuracy: 0.8479999899864197, test_loss: 0.900596022605896, test_accuracy: 0.7049999833106995
epoch: 27, training_loss: 0.5836843848228455, training_accuracy: 0.8546666502952576, test_loss: 0.8798527717590332, test_accuracy: 0.7099999785423279
epoch: 28, training_loss: 0.5588892102241516, training_accuracy: 0.8586666584014893, test_loss: 0.8588219285011292, test_accuracy: 0.7250000238418579
epoch: 29, training_loss: 0.5350310206413269, training_accuracy: 0.8646666407585144, test_loss: 0.8373751640319824, test_accuracy: 0.7300000190734863
epoch: 30, training_loss: 0.513019859790802, training_accuracy: 0.8666666746139526, test_loss: 0.8228551745414734, test_accuracy: 0.7300000190734863
epoch: 31, training_loss: 0.491776704788208, training_accuracy: 0.874666690826416, test_loss: 0.803168535232544, test_accuracy: 0.7350000143051147
epoch: 32, training_loss: 0.47237691283226013, training_accuracy: 0.8793333172798157, test_loss: 0.7928720116615295, test_accuracy: 0.7450000047683716
epoch: 33, training_loss: 0.45308879017829895, training_accuracy: 0.8840000033378601, test_loss: 0.7812678813934326, test_accuracy: 0.75
epoch: 34, training_loss: 0.4358596205711365, training_accuracy: 0.887333333492279, test_loss: 0.7651687860488892, test_accuracy: 0.7599999904632568
epoch: 35, training_loss: 0.41907796263694763, training_accuracy: 0.890666663646698, test_loss: 0.7511207461357117, test_accuracy: 0.7549999952316284
epoch: 36, training_loss: 0.40428921580314636, training_accuracy: 0.8946666717529297, test_loss: 0.7407400608062744, test_accuracy: 0.7599999904632568
epoch: 37, training_loss: 0.3894709348678589, training_accuracy: 0.9020000100135803, test_loss: 0.7322753667831421, test_accuracy: 0.7599999904632568
epoch: 38, training_loss: 0.3754076063632965, training_accuracy: 0.9066666960716248, test_loss: 0.723050594329834, test_accuracy: 0.7699999809265137
epoch: 39, training_loss: 0.36213013529777527, training_accuracy: 0.9106666445732117, test_loss: 0.7089598178863525, test_accuracy: 0.7699999809265137
epoch: 40, training_loss: 0.3499820828437805, training_accuracy: 0.9120000004768372, test_loss: 0.7024201154708862, test_accuracy: 0.7749999761581421
epoch: 41, training_loss: 0.33755627274513245, training_accuracy: 0.9133333563804626, test_loss: 0.6960776448249817, test_accuracy: 0.7599999904632568
epoch: 42, training_loss: 0.32639774680137634, training_accuracy: 0.9166666865348816, test_loss: 0.6913342475891113, test_accuracy: 0.7699999809265137
epoch: 43, training_loss: 0.31573835015296936, training_accuracy: 0.9200000166893005, test_loss: 0.6841446757316589, test_accuracy: 0.7799999713897705
epoch: 44, training_loss: 0.3051108419895172, training_accuracy: 0.921999990940094, test_loss: 0.673421323299408, test_accuracy: 0.7699999809265137
epoch: 45, training_loss: 0.29530584812164307, training_accuracy: 0.9253333210945129, test_loss: 0.6687482595443726, test_accuracy: 0.7699999809265137
epoch: 46, training_loss: 0.28603750467300415, training_accuracy: 0.9293333292007446, test_loss: 0.6684516668319702, test_accuracy: 0.7749999761581421
epoch: 47, training_loss: 0.2766444981098175, training_accuracy: 0.9346666932106018, test_loss: 0.664557695388794, test_accuracy: 0.7799999713897705
epoch: 48, training_loss: 0.268096387386322, training_accuracy: 0.9386666417121887, test_loss: 0.6596920490264893, test_accuracy: 0.7850000262260437
epoch: 49, training_loss: 0.25959813594818115, training_accuracy: 0.9413333535194397, test_loss: 0.6543943285942078, test_accuracy: 0.7900000214576721
epoch: 50, training_loss: 0.25164708495140076, training_accuracy: 0.9426666498184204, test_loss: 0.6545661687850952, test_accuracy: 0.7799999713897705
