epoch: 1, training_loss: 2.3097829818725586, training_accuracy: 0.10733333230018616, test_loss: 2.3023476600646973, test_accuracy: 0.08500000089406967
epoch: 2, training_loss: 2.291818141937256, training_accuracy: 0.12733332812786102, test_loss: 2.288743019104004, test_accuracy: 0.10000000149011612
epoch: 3, training_loss: 2.275178909301758, training_accuracy: 0.14733333885669708, test_loss: 2.275676727294922, test_accuracy: 0.10499999672174454
epoch: 4, training_loss: 2.2593727111816406, training_accuracy: 0.1679999977350235, test_loss: 2.262570858001709, test_accuracy: 0.11999999731779099
epoch: 5, training_loss: 2.2438855171203613, training_accuracy: 0.195333331823349, test_loss: 2.2495477199554443, test_accuracy: 0.14499999582767487
epoch: 6, training_loss: 2.228508710861206, training_accuracy: 0.2199999988079071, test_loss: 2.236490249633789, test_accuracy: 0.14499999582767487
epoch: 7, training_loss: 2.2128686904907227, training_accuracy: 0.23800000548362732, test_loss: 2.2232792377471924, test_accuracy: 0.16500000655651093
epoch: 8, training_loss: 2.196788787841797, training_accuracy: 0.2633333206176758, test_loss: 2.209770917892456, test_accuracy: 0.19499999284744263
epoch: 9, training_loss: 2.180166482925415, training_accuracy: 0.28333333134651184, test_loss: 2.1959128379821777, test_accuracy: 0.22499999403953552
epoch: 10, training_loss: 2.1629037857055664, training_accuracy: 0.3006666600704193, test_loss: 2.181331157684326, test_accuracy: 0.23999999463558197
epoch: 11, training_loss: 2.1450064182281494, training_accuracy: 0.3199999928474426, test_loss: 2.166287422180176, test_accuracy: 0.27000001072883606
epoch: 12, training_loss: 2.1263785362243652, training_accuracy: 0.33266666531562805, test_loss: 2.150609016418457, test_accuracy: 0.2750000059604645
epoch: 13, training_loss: 2.107121706008911, training_accuracy: 0.3400000035762787, test_loss: 2.1341464519500732, test_accuracy: 0.2849999964237213
epoch: 14, training_loss: 2.087200403213501, training_accuracy: 0.3566666543483734, test_loss: 2.1172072887420654, test_accuracy: 0.28999999165534973
epoch: 15, training_loss: 2.0665335655212402, training_accuracy: 0.3633333444595337, test_loss: 2.09987211227417, test_accuracy: 0.29499998688697815
epoch: 16, training_loss: 2.0451550483703613, training_accuracy: 0.3720000088214874, test_loss: 2.0821163654327393, test_accuracy: 0.30000001192092896
epoch: 17, training_loss: 2.023195743560791, training_accuracy: 0.3893333375453949, test_loss: 2.064173936843872, test_accuracy: 0.32499998807907104
epoch: 18, training_loss: 2.0007164478302, training_accuracy: 0.39800000190734863, test_loss: 2.045586585998535, test_accuracy: 0.3400000035762787
epoch: 19, training_loss: 1.9777520895004272, training_accuracy: 0.4020000100135803, test_loss: 2.0264530181884766, test_accuracy: 0.3400000035762787
epoch: 20, training_loss: 1.9542516469955444, training_accuracy: 0.4086666703224182, test_loss: 2.0068540573120117, test_accuracy: 0.36500000953674316
