epoch: 1, training_loss: 2.0959224700927734, training_accuracy: 0.2773333191871643, test_loss: 1.7695547342300415, test_accuracy: 0.5350000262260437
epoch: 2, training_loss: 1.2036947011947632, training_accuracy: 0.7053333520889282, test_loss: 0.9658388495445251, test_accuracy: 0.7149999737739563
epoch: 3, training_loss: 0.6925947070121765, training_accuracy: 0.8273333311080933, test_loss: 0.7614424228668213, test_accuracy: 0.7450000047683716
epoch: 4, training_loss: 0.49031856656074524, training_accuracy: 0.871999979019165, test_loss: 0.6609659790992737, test_accuracy: 0.7599999904632568
epoch: 5, training_loss: 0.37603917717933655, training_accuracy: 0.906000018119812, test_loss: 0.6441353559494019, test_accuracy: 0.7799999713897705
epoch: 6, training_loss: 0.29768458008766174, training_accuracy: 0.9273333549499512, test_loss: 0.5999506115913391, test_accuracy: 0.8050000071525574
epoch: 7, training_loss: 0.24028342962265015, training_accuracy: 0.9426666498184204, test_loss: 0.6142239570617676, test_accuracy: 0.7850000262260437
epoch: 8, training_loss: 0.19630055129528046, training_accuracy: 0.9546666741371155, test_loss: 0.6168419122695923, test_accuracy: 0.8050000071525574
epoch: 9, training_loss: 0.16692134737968445, training_accuracy: 0.9660000205039978, test_loss: 0.6550161242485046, test_accuracy: 0.7699999809265137
epoch: 10, training_loss: 0.14155855774879456, training_accuracy: 0.9739999771118164, test_loss: 0.6338708400726318, test_accuracy: 0.7950000166893005
epoch: 11, training_loss: 0.12003379315137863, training_accuracy: 0.9766666889190674, test_loss: 0.6623662710189819, test_accuracy: 0.8100000023841858
epoch: 12, training_loss: 0.10482798516750336, training_accuracy: 0.9806666374206543, test_loss: 0.7091352939605713, test_accuracy: 0.7900000214576721
epoch: 13, training_loss: 0.0912381187081337, training_accuracy: 0.9826666712760925, test_loss: 0.705349862575531, test_accuracy: 0.800000011920929
epoch: 14, training_loss: 0.08008673042058945, training_accuracy: 0.984666645526886, test_loss: 0.7153438329696655, test_accuracy: 0.800000011920929
epoch: 15, training_loss: 0.07080180197954178, training_accuracy: 0.9853333234786987, test_loss: 0.7376463413238525, test_accuracy: 0.8100000023841858
epoch: 16, training_loss: 0.06282483786344528, training_accuracy: 0.9866666793823242, test_loss: 0.7365210056304932, test_accuracy: 0.800000011920929
epoch: 17, training_loss: 0.05619048699736595, training_accuracy: 0.987333357334137, test_loss: 0.7759082913398743, test_accuracy: 0.8100000023841858
epoch: 18, training_loss: 0.049923427402973175, training_accuracy: 0.9886666536331177, test_loss: 0.8130195736885071, test_accuracy: 0.800000011920929
epoch: 19, training_loss: 0.04558781534433365, training_accuracy: 0.9893333315849304, test_loss: 0.8153244256973267, test_accuracy: 0.7950000166893005
epoch: 20, training_loss: 0.040987227112054825, training_accuracy: 0.9900000095367432, test_loss: 0.8562943339347839, test_accuracy: 0.800000011920929
epoch: 21, training_loss: 0.037405308336019516, training_accuracy: 0.9900000095367432, test_loss: 0.8488815426826477, test_accuracy: 0.800000011920929
epoch: 22, training_loss: 0.034560758620500565, training_accuracy: 0.9906666874885559, test_loss: 0.8543510437011719, test_accuracy: 0.7950000166893005
epoch: 23, training_loss: 0.03188091516494751, training_accuracy: 0.9919999837875366, test_loss: 0.9008390307426453, test_accuracy: 0.7950000166893005
epoch: 24, training_loss: 0.029903091490268707, training_accuracy: 0.9926666617393494, test_loss: 0.9266708493232727, test_accuracy: 0.7900000214576721
epoch: 25, training_loss: 0.028252724558115005, training_accuracy: 0.9926666617393494, test_loss: 0.9412552118301392, test_accuracy: 0.800000011920929
epoch: 26, training_loss: 0.02676844224333763, training_accuracy: 0.9926666617393494, test_loss: 0.9452105164527893, test_accuracy: 0.7950000166893005
epoch: 27, training_loss: 0.02547416463494301, training_accuracy: 0.9926666617393494, test_loss: 0.9536030292510986, test_accuracy: 0.7950000166893005
epoch: 28, training_loss: 0.024529429152607918, training_accuracy: 0.9919999837875366, test_loss: 0.9558166265487671, test_accuracy: 0.800000011920929
epoch: 29, training_loss: 0.023675456643104553, training_accuracy: 0.9926666617393494, test_loss: 0.9987574815750122, test_accuracy: 0.7900000214576721
epoch: 30, training_loss: 0.022847983986139297, training_accuracy: 0.9926666617393494, test_loss: 1.029396891593933, test_accuracy: 0.7900000214576721
epoch: 31, training_loss: 0.022293072193861008, training_accuracy: 0.9926666617393494, test_loss: 1.0114630460739136, test_accuracy: 0.7900000214576721
epoch: 32, training_loss: 0.021671408787369728, training_accuracy: 0.9926666617393494, test_loss: 1.038155436515808, test_accuracy: 0.7850000262260437
epoch: 33, training_loss: 0.02113521657884121, training_accuracy: 0.9926666617393494, test_loss: 1.0427289009094238, test_accuracy: 0.7900000214576721
epoch: 34, training_loss: 0.020735757425427437, training_accuracy: 0.9926666617393494, test_loss: 1.0447193384170532, test_accuracy: 0.7900000214576721
epoch: 35, training_loss: 0.02039947919547558, training_accuracy: 0.9926666617393494, test_loss: 1.0765862464904785, test_accuracy: 0.7900000214576721
epoch: 36, training_loss: 0.02005811594426632, training_accuracy: 0.9926666617393494, test_loss: 1.0682504177093506, test_accuracy: 0.7850000262260437
epoch: 37, training_loss: 0.019772319123148918, training_accuracy: 0.9926666617393494, test_loss: 1.112837791442871, test_accuracy: 0.7900000214576721
epoch: 38, training_loss: 0.019461385905742645, training_accuracy: 0.9926666617393494, test_loss: 1.1165367364883423, test_accuracy: 0.7850000262260437
epoch: 39, training_loss: 0.01923207752406597, training_accuracy: 0.9926666617393494, test_loss: 1.1212565898895264, test_accuracy: 0.7850000262260437
epoch: 40, training_loss: 0.018948493525385857, training_accuracy: 0.9926666617393494, test_loss: 1.1207526922225952, test_accuracy: 0.7850000262260437
epoch: 41, training_loss: 0.018757255747914314, training_accuracy: 0.9926666617393494, test_loss: 1.158629298210144, test_accuracy: 0.7799999713897705
epoch: 42, training_loss: 0.01852205954492092, training_accuracy: 0.9926666617393494, test_loss: 1.161388874053955, test_accuracy: 0.7850000262260437
epoch: 43, training_loss: 0.018445992842316628, training_accuracy: 0.9926666617393494, test_loss: 1.190908670425415, test_accuracy: 0.7799999713897705
epoch: 44, training_loss: 0.018272509798407555, training_accuracy: 0.9926666617393494, test_loss: 1.1867969036102295, test_accuracy: 0.7799999713897705
epoch: 45, training_loss: 0.018074041232466698, training_accuracy: 0.9926666617393494, test_loss: 1.1930327415466309, test_accuracy: 0.7799999713897705
epoch: 46, training_loss: 0.01792161725461483, training_accuracy: 0.9926666617393494, test_loss: 1.2223414182662964, test_accuracy: 0.7799999713897705
epoch: 47, training_loss: 0.01780093088746071, training_accuracy: 0.9926666617393494, test_loss: 1.231520175933838, test_accuracy: 0.7850000262260437
epoch: 48, training_loss: 0.017581433057785034, training_accuracy: 0.9926666617393494, test_loss: 1.2425110340118408, test_accuracy: 0.7799999713897705
epoch: 49, training_loss: 0.017457371577620506, training_accuracy: 0.9926666617393494, test_loss: 1.2383906841278076, test_accuracy: 0.7850000262260437
epoch: 50, training_loss: 0.017377594485878944, training_accuracy: 0.9926666617393494, test_loss: 1.2734075784683228, test_accuracy: 0.7799999713897705
epoch: 51, training_loss: 0.017213724553585052, training_accuracy: 0.9926666617393494, test_loss: 1.2872964143753052, test_accuracy: 0.7799999713897705
epoch: 52, training_loss: 0.017102112993597984, training_accuracy: 0.9926666617393494, test_loss: 1.290258526802063, test_accuracy: 0.7850000262260437
epoch: 53, training_loss: 0.01701970212161541, training_accuracy: 0.9926666617393494, test_loss: 1.3189047574996948, test_accuracy: 0.7699999809265137
epoch: 54, training_loss: 0.017054162919521332, training_accuracy: 0.9926666617393494, test_loss: 1.3071516752243042, test_accuracy: 0.7850000262260437
epoch: 55, training_loss: 0.01685914397239685, training_accuracy: 0.9926666617393494, test_loss: 1.333113670349121, test_accuracy: 0.7749999761581421
epoch: 56, training_loss: 0.016770994290709496, training_accuracy: 0.9926666617393494, test_loss: 1.3636130094528198, test_accuracy: 0.7699999809265137
epoch: 57, training_loss: 0.016601702198386192, training_accuracy: 0.9926666617393494, test_loss: 1.3824093341827393, test_accuracy: 0.7749999761581421
epoch: 58, training_loss: 0.016603518277406693, training_accuracy: 0.9926666617393494, test_loss: 1.401397705078125, test_accuracy: 0.7699999809265137
