epoch: 1, training_loss: 1.4262045621871948, training_accuracy: 0.5433333516120911, test_loss: 0.855186939239502, test_accuracy: 0.7300000190734863
epoch: 2, training_loss: 0.5733513832092285, training_accuracy: 0.8366666436195374, test_loss: 0.6227052211761475, test_accuracy: 0.8149999976158142
epoch: 3, training_loss: 0.3495376706123352, training_accuracy: 0.8966666460037231, test_loss: 0.51128751039505, test_accuracy: 0.8550000190734863
epoch: 4, training_loss: 0.21922245621681213, training_accuracy: 0.9486666917800903, test_loss: 0.567531943321228, test_accuracy: 0.8199999928474426
epoch: 5, training_loss: 0.1444251388311386, training_accuracy: 0.9606666564941406, test_loss: 0.5628834366798401, test_accuracy: 0.8299999833106995
epoch: 6, training_loss: 0.09289997071027756, training_accuracy: 0.9773333072662354, test_loss: 0.6075489521026611, test_accuracy: 0.8399999737739563
epoch: 7, training_loss: 0.06855088472366333, training_accuracy: 0.9806666374206543, test_loss: 0.6269490122795105, test_accuracy: 0.8299999833106995
epoch: 8, training_loss: 0.046987395733594894, training_accuracy: 0.9860000014305115, test_loss: 0.7674375772476196, test_accuracy: 0.8199999928474426
epoch: 9, training_loss: 0.03525615483522415, training_accuracy: 0.9900000095367432, test_loss: 0.8603732585906982, test_accuracy: 0.8100000023841858
epoch: 10, training_loss: 0.027195218950510025, training_accuracy: 0.9919999837875366, test_loss: 0.9796385169029236, test_accuracy: 0.7850000262260437
epoch: 11, training_loss: 0.023023655638098717, training_accuracy: 0.9906666874885559, test_loss: 0.900779128074646, test_accuracy: 0.8299999833106995
epoch: 12, training_loss: 0.030520563945174217, training_accuracy: 0.9893333315849304, test_loss: 1.0749646425247192, test_accuracy: 0.8050000071525574
epoch: 13, training_loss: 0.0326027050614357, training_accuracy: 0.987333357334137, test_loss: 1.2129318714141846, test_accuracy: 0.8050000071525574
epoch: 14, training_loss: 0.02440011315047741, training_accuracy: 0.9906666874885559, test_loss: 1.2547075748443604, test_accuracy: 0.7900000214576721
epoch: 15, training_loss: 0.01900065504014492, training_accuracy: 0.9913333058357239, test_loss: 1.0891222953796387, test_accuracy: 0.824999988079071
