epoch: 1, training_loss: 2.191629648208618, training_accuracy: 0.23266667127609253, test_loss: 2.05863094329834, test_accuracy: 0.3400000035762787
epoch: 2, training_loss: 1.8078951835632324, training_accuracy: 0.5059999823570251, test_loss: 1.62776517868042, test_accuracy: 0.6100000143051147
epoch: 3, training_loss: 1.3148425817489624, training_accuracy: 0.6786666512489319, test_loss: 1.1944248676300049, test_accuracy: 0.6800000071525574
epoch: 4, training_loss: 0.923164963722229, training_accuracy: 0.765999972820282, test_loss: 0.9786239862442017, test_accuracy: 0.7049999833106995
epoch: 5, training_loss: 0.7055239081382751, training_accuracy: 0.8113333582878113, test_loss: 0.8550958037376404, test_accuracy: 0.75
epoch: 6, training_loss: 0.5774691700935364, training_accuracy: 0.8519999980926514, test_loss: 0.792773425579071, test_accuracy: 0.75
epoch: 7, training_loss: 0.4819110929965973, training_accuracy: 0.8813333511352539, test_loss: 0.765433132648468, test_accuracy: 0.7699999809265137
epoch: 8, training_loss: 0.41468188166618347, training_accuracy: 0.8999999761581421, test_loss: 0.7105388045310974, test_accuracy: 0.7649999856948853
epoch: 9, training_loss: 0.35974976420402527, training_accuracy: 0.9106666445732117, test_loss: 0.6837591528892517, test_accuracy: 0.7649999856948853
epoch: 10, training_loss: 0.31327760219573975, training_accuracy: 0.9273333549499512, test_loss: 0.6784085631370544, test_accuracy: 0.7749999761581421
epoch: 11, training_loss: 0.27363064885139465, training_accuracy: 0.9393333196640015, test_loss: 0.6677556037902832, test_accuracy: 0.7900000214576721
epoch: 12, training_loss: 0.24525105953216553, training_accuracy: 0.9493333101272583, test_loss: 0.659311830997467, test_accuracy: 0.7749999761581421
epoch: 13, training_loss: 0.2196047157049179, training_accuracy: 0.9546666741371155, test_loss: 0.6507701277732849, test_accuracy: 0.7850000262260437
epoch: 14, training_loss: 0.1967589557170868, training_accuracy: 0.9613333344459534, test_loss: 0.6578676104545593, test_accuracy: 0.7900000214576721
epoch: 15, training_loss: 0.1765885353088379, training_accuracy: 0.9639999866485596, test_loss: 0.6534844040870667, test_accuracy: 0.7950000166893005
epoch: 16, training_loss: 0.1597089171409607, training_accuracy: 0.9673333168029785, test_loss: 0.6782451868057251, test_accuracy: 0.8050000071525574
epoch: 17, training_loss: 0.1460244208574295, training_accuracy: 0.9726666808128357, test_loss: 0.6707000732421875, test_accuracy: 0.8050000071525574
epoch: 18, training_loss: 0.13388317823410034, training_accuracy: 0.9753333330154419, test_loss: 0.702178955078125, test_accuracy: 0.800000011920929
epoch: 19, training_loss: 0.1226062998175621, training_accuracy: 0.9773333072662354, test_loss: 0.6990033984184265, test_accuracy: 0.800000011920929
epoch: 20, training_loss: 0.11252761632204056, training_accuracy: 0.9786666631698608, test_loss: 0.6701053380966187, test_accuracy: 0.8199999928474426
epoch: 21, training_loss: 0.10407686233520508, training_accuracy: 0.9800000190734863, test_loss: 0.7131021022796631, test_accuracy: 0.7950000166893005
epoch: 22, training_loss: 0.09605225920677185, training_accuracy: 0.9826666712760925, test_loss: 0.7130723595619202, test_accuracy: 0.8100000023841858
epoch: 23, training_loss: 0.09063601493835449, training_accuracy: 0.9819999933242798, test_loss: 0.7188049554824829, test_accuracy: 0.8149999976158142
epoch: 24, training_loss: 0.08363883197307587, training_accuracy: 0.9833333492279053, test_loss: 0.7373431324958801, test_accuracy: 0.8050000071525574
epoch: 25, training_loss: 0.07794669270515442, training_accuracy: 0.9833333492279053, test_loss: 0.7453469634056091, test_accuracy: 0.8100000023841858
epoch: 26, training_loss: 0.07318141311407089, training_accuracy: 0.9853333234786987, test_loss: 0.7466713190078735, test_accuracy: 0.8199999928474426
epoch: 27, training_loss: 0.06808656454086304, training_accuracy: 0.9866666793823242, test_loss: 0.7734435796737671, test_accuracy: 0.8050000071525574
epoch: 28, training_loss: 0.06362563371658325, training_accuracy: 0.9866666793823242, test_loss: 0.770365834236145, test_accuracy: 0.8149999976158142
epoch: 29, training_loss: 0.05952722579240799, training_accuracy: 0.9866666793823242, test_loss: 0.7691186666488647, test_accuracy: 0.824999988079071
epoch: 30, training_loss: 0.05595185235142708, training_accuracy: 0.9879999756813049, test_loss: 0.8073316812515259, test_accuracy: 0.8100000023841858
epoch: 31, training_loss: 0.052569564431905746, training_accuracy: 0.9886666536331177, test_loss: 0.8096179366111755, test_accuracy: 0.8149999976158142
epoch: 32, training_loss: 0.049689341336488724, training_accuracy: 0.9893333315849304, test_loss: 0.8118830919265747, test_accuracy: 0.800000011920929
epoch: 33, training_loss: 0.04696066305041313, training_accuracy: 0.9900000095367432, test_loss: 0.8087074160575867, test_accuracy: 0.8100000023841858
epoch: 34, training_loss: 0.04479304328560829, training_accuracy: 0.9900000095367432, test_loss: 0.8245975971221924, test_accuracy: 0.8100000023841858
epoch: 35, training_loss: 0.04276491329073906, training_accuracy: 0.9906666874885559, test_loss: 0.8512333035469055, test_accuracy: 0.800000011920929
epoch: 36, training_loss: 0.04093354940414429, training_accuracy: 0.9906666874885559, test_loss: 0.8427559733390808, test_accuracy: 0.8149999976158142
epoch: 37, training_loss: 0.03916877508163452, training_accuracy: 0.9906666874885559, test_loss: 0.8565962910652161, test_accuracy: 0.8100000023841858
epoch: 38, training_loss: 0.03774355724453926, training_accuracy: 0.9906666874885559, test_loss: 0.8708030581474304, test_accuracy: 0.8149999976158142
epoch: 39, training_loss: 0.036281272768974304, training_accuracy: 0.9906666874885559, test_loss: 0.8804224133491516, test_accuracy: 0.8149999976158142
epoch: 40, training_loss: 0.03510420024394989, training_accuracy: 0.9913333058357239, test_loss: 0.8706395626068115, test_accuracy: 0.8199999928474426
epoch: 41, training_loss: 0.0339479073882103, training_accuracy: 0.9913333058357239, test_loss: 0.8882522583007812, test_accuracy: 0.8199999928474426
epoch: 42, training_loss: 0.03307148814201355, training_accuracy: 0.9913333058357239, test_loss: 0.8872418999671936, test_accuracy: 0.8199999928474426
epoch: 43, training_loss: 0.03201945126056671, training_accuracy: 0.9913333058357239, test_loss: 0.9078744649887085, test_accuracy: 0.8199999928474426
epoch: 44, training_loss: 0.031107403337955475, training_accuracy: 0.9913333058357239, test_loss: 0.9132587313652039, test_accuracy: 0.824999988079071
epoch: 45, training_loss: 0.03027437813580036, training_accuracy: 0.9913333058357239, test_loss: 0.9192031621932983, test_accuracy: 0.8149999976158142
epoch: 46, training_loss: 0.029596593230962753, training_accuracy: 0.9913333058357239, test_loss: 0.9200559258460999, test_accuracy: 0.8199999928474426
epoch: 47, training_loss: 0.028852032497525215, training_accuracy: 0.9913333058357239, test_loss: 0.9407196640968323, test_accuracy: 0.8149999976158142
epoch: 48, training_loss: 0.028301648795604706, training_accuracy: 0.9913333058357239, test_loss: 0.9354190826416016, test_accuracy: 0.8199999928474426
epoch: 49, training_loss: 0.02761061117053032, training_accuracy: 0.9913333058357239, test_loss: 0.9527151584625244, test_accuracy: 0.8100000023841858
epoch: 50, training_loss: 0.027109520509839058, training_accuracy: 0.9913333058357239, test_loss: 0.9486964344978333, test_accuracy: 0.8149999976158142
epoch: 51, training_loss: 0.026582613587379456, training_accuracy: 0.9913333058357239, test_loss: 0.960224986076355, test_accuracy: 0.8199999928474426
